race_id,driver_id,constructor_id,position,q1,q2,q3
2007_1,trulli,toyota,8,1:27.014,1:26.688,1:28.404
2007_1,ralf_schumacher,toyota,9,1:27.328,1:26.739,1:28.692
2007_1,sato,super_aguri,10,1:27.365,1:26.758,1:28.871
2007_1,davidson,super_aguri,11,1:26.986,1:26.909,
2007_1,rosberg,williams,12,1:27.596,1:26.914,
2007_1,kovalainen,renault,13,1:27.529,1:26.964,
2007_1,button,honda,14,1:27.540,1:27.264,
2007_1,wurz,williams,15,1:27.479,1:27.393,
2007_1,massa,ferrari,16,1:26.712,,
2007_1,barrichello,honda,17,1:27.679,,
2007_1,speed,toro_rosso,18,1:28.305,,
2007_1,coulthard,red_bull,19,1:28.579,,
2007_1,liuzzi,toro_rosso,20,1:29.267,,
2007_1,sutil,spyker,21,1:29.339,,
2007_1,albers,spyker,22,1:31.932,,
2007_2,massa,ferrari,1,1:35.340,1:34.454,1:35.043
2007_2,alonso,mclaren,2,1:34.942,1:34.057,1:35.310
2007_2,raikkonen,ferrari,3,1:35.138,1:34.687,1:35.479
2007_2,hamilton,mclaren,4,1:35.028,1:34.650,1:36.045
2007_2,heidfeld,bmw_sauber,5,1:35.617,1:35.203,1:36.543
2007_2,rosberg,williams,6,1:35.755,1:35.380,1:36.829
2007_2,kubica,bmw_sauber,7,1:35.294,1:34.739,1:36.839
2007_2,trulli,toyota,8,1:35.666,1:35.255,1:36.902
2007_2,ralf_schumacher,toyota,9,1:35.736,1:35.595,1:37.078
2007_2,webber,red_bull,10,1:35.727,1:35.579,1:37.345
2007_2,kovalainen,renault,11,1:36.092,1:35.630,
2007_2,fisichella,renault,12,1:35.879,1:35.706,
2007_2,coulthard,red_bull,13,1:35.730,1:35.766,
2007_2,sato,super_aguri,14,1:36.430,1:35.945,
2007_2,button,honda,15,1:35.913,1:36.088,
2007_2,liuzzi,toro_rosso,16,1:36.140,1:36.145,
2007_2,speed,toro_rosso,17,1:36.578,,
2007_2,davidson,super_aguri,18,1:36.816,,
2007_2,barrichello,honda,19,1:36.827,,
2007_2,wurz,williams,20,1:37.326,,
2007_2,albers,spyker,21,1:38.279,,
2007_2,sutil,spyker,22,1:38.415,,
2007_3,massa,ferrari,1,1:32.443,1:31.359,1:32.652
2007_3,hamilton,mclaren,2,1:32.580,1:31.752,1:32.935
2007_3,raikkonen,ferrari,3,1:33.161,1:31.812,1:33.131
2007_3,alonso,mclaren,4,1:33.049,1:32.214,1:33.192
2007_3,heidfeld,bmw_sauber,5,1:33.164,1:32.154,1:33.404
2007_3,kubica,bmw_sauber,6,1:33.348,1:32.292,1:33.710
2007_3,fisichella,renault,7,1:33.556,1:32.889,1:34.056
2007_3,webber,red_bull,8,1:33.496,1:32.808,1:34.106
2007_3,trulli,toyota,9,1:33.218,1:32.429,1:34.154
2007_3,rosberg,williams,10,1:33.349,1:32.815,1:34.399
2007_3,wurz,williams,11,1:33.759,1:32.915,
2007_3,kovalainen,renault,12,1:33.467,1:32.935,
2007_3,davidson,super_aguri,13,1:33.299,1:33.082,
2007_3,ralf_schumacher,toyota,14,1:33.923,1:33.294,
2007_3,barrichello,honda,15,1:33.776,1:33.624,
2007_3,button,honda,16,1:33.967,1:33.731,
2007_3,sato,super_aguri,17,1:33.984,,
2007_3,liuzzi,toro_rosso,18,1:34.024,,
2007_3,speed,toro_rosso,19,1:34.333,,
2007_3,sutil,spyker,20,1:35.280,,
2007_3,coulthard,red_bull,21,1:35.341,,
2007_3,albers,spyker,22,1:35.533,,
2007_4,massa,ferrari,1,1:21.375,1:20.597,1:21.421
2007_4,alonso,mclaren,2,1:21.609,1:20.797,1:21.451
2007_4,raikkonen,ferrari,3,1:21.802,1:20.741,1:21.723
2007_4,hamilton,mclaren,4,1:21.120,1:20.713,1:21.785
2007_4,kubica,bmw_sauber,5,1:21.941,1:21.381,1:22.253
2007_4,trulli,toyota,6,1:22.501,1:21.554,1:22.324
2007_4,heidfeld,bmw_sauber,7,1:21.625,1:21.113,1:22.389
2007_4,kovalainen,renault,8,1:21.790,1:21.623,1:22.568
2007_4,coulthard,red_bull,9,1:22.491,1:21.488,1:22.749
2007_4,fisichella,renault,10,1:22.064,1:21.677,1:22.881
2007_4,rosberg,williams,11,1:21.943,1:21.968,
2007_4,barrichello,honda,12,1:22.502,1:22.097,
2007_4,sato,super_aguri,13,1:22.090,1:22.115,
2007_4,button,honda,14,1:22.503,1:22.120,
2007_4,davidson,super_aguri,15,1:22.295,,
2007_4,liuzzi,toro_rosso,16,1:22.508,,
2007_4,ralf_schumacher,toyota,17,1:22.666,,
2007_4,wurz,williams,18,1:22.769,,
2007_4,webber,red_bull,19,1:23.398,,
2007_4,sutil,spyker,20,1:23.811,,
2007_4,albers,spyker,21,1:23.990,,
2007_4,speed,toro_rosso,22,,,
2007_5,alonso,mclaren,1,1:16.059,1:15.431,1:15.726
2007_5,hamilton,mclaren,2,1:15.685,1:15.479,1:15.905
2007_5,massa,ferrari,3,1:16.786,1:16.034,1:15.967
2007_5,fisichella,renault,4,1:17.596,1:16.054,1:16.285
2007_5,rosberg,williams,5,1:16.870,1:16.100,1:16.439
2007_5,webber,red_bull,6,1:17.816,1:16.420,1:16.784
2007_5,heidfeld,bmw_sauber,7,1:17.385,1:15.733,1:16.832
2007_5,kubica,bmw_sauber,8,1:17.584,1:15.576,1:16.955
2007_5,barrichello,honda,9,1:17.244,1:16.454,1:17.498
2007_5,button,honda,10,1:17.297,1:16.457,1:17.939
2007_5,wurz,williams,11,1:17.874,1:16.662,
2007_5,liuzzi,toro_rosso,12,1:16.720,1:16.703,
2008_1,hamilton,mclaren,1,1:26.572,1:25.187,1:26.714
2008_1,kubica,bmw_sauber,2,1:26.103,1:25.315,1:26.869
2008_1,kovalainen,mclaren,3,1:25.664,1:25.452,1:27.079
2008_1,massa,ferrari,4,1:25.994,1:25.691,1:27.178
2008_1,heidfeld,bmw_sauber,5,1:25.960,1:25.518,1:27.236
2008_1,trulli,toyota,6,1:26.427,1:26.101,1:28.527
2008_1,rosberg,williams,7,1:26.295,1:26.059,1:28.687
2008_1,coulthard,red_bull,8,1:26.381,1:26.063,1:29.041
2008_1,glock,toyota,9,1:26.919,1:26.164,1:29.593
2008_1,vettel,toro_rosso,10,1:26.702,1:25.842,
2008_1,barrichello,honda,11,1:26.369,1:26.173,
2008_1,alonso,renault,12,1:26.907,1:26.188,
2008_1,button,honda,13,1:26.712,1:26.259,
2008_1,nakajima,williams,14,1:26.891,1:26.413,
2008_1,webber,red_bull,15,1:26.914,,
2008_1,raikkonen,ferrari,16,1:26.140,,
2008_1,fisichella,force_india,17,1:27.207,,
2008_1,bourdais,toro_rosso,18,1:27.446,,
2008_1,sutil,force_india,19,1:27.859,,
2008_1,sato,super_aguri,20,1:28.208,,
2008_1,piquet_jr,renault,21,1:28.330,,
2008_1,davidson,super_aguri,22,1:29.059,,
2008_2,massa,ferrari,1,1:35.347,1:34.412,1:35.748
2008_2,raikkonen,ferrari,2,1:35.645,1:34.188,1:36.230
2008_2,kovalainen,mclaren,3,1:35.227,1:34.759,1:36.613
2008_2,hamilton,mclaren,4,1:35.392,1:34.627,1:36.709
2008_2,trulli,toyota,5,1:35.205,1:34.960,1:36.711
2008_2,kubica,bmw_sauber,6,1:35.794,1:34.811,1:36.727
2008_2,heidfeld,bmw_sauber,7,1:35.729,1:34.648,1:36.753
2008_2,webber,red_bull,8,1:35.440,1:34.967,1:37.009
2008_2,alonso,renault,9,1:35.983,1:35.140,1:38.450
2008_2,glock,toyota,10,1:35.891,1:35.000,1:39.656
2008_2,button,honda,11,1:35.847,1:35.208,
2008_2,coulthard,red_bull,12,1:36.058,1:35.408,
2008_2,piquet_jr,renault,13,1:36.074,1:35.562,
2008_2,barrichello,honda,14,1:36.198,1:35.622,
2008_2,vettel,toro_rosso,15,1:36.111,1:35.648,
2008_2,rosberg,williams,16,1:35.843,1:35.670,
2008_2,fisichella,force_india,17,1:36.240,,
2008_2,nakajima,williams,18,1:36.388,,
2008_2,bourdais,toro_rosso,19,1:36.677,,
2008_2,sato,super_aguri,20,1:37.087,,
2008_2,sutil,force_india,21,1:37.101,,
2008_2,davidson,super_aguri,22,1:37.481,,
2008_3,kubica,bmw_sauber,1,1:32.893,1:31.745,1:33.096
2008_3,massa,ferrari,2,1:31.937,1:31.188,1:33.123
2008_3,hamilton,mclaren,3,1:32.750,1:31.922,1:33.292
2008_3,raikkonen,ferrari,4,1:32.652,1:31.933,1:33.418
2008_3,kovalainen,mclaren,5,1:33.057,1:31.718,1:33.488
2008_3,heidfeld,bmw_sauber,6,1:33.137,1:31.909,1:33.737
2008_3,trulli,toyota,7,1:32.493,1:32.159,1:33.994
2008_3,rosberg,williams,8,1:32.903,1:32.185,1:34.015
2008_3,button,honda,9,1:32.793,1:32.362,1:35.057
2008_3,alonso,renault,10,1:32.947,1:32.345,1:35.115
2008_3,webber,red_bull,11,1:33.194,1:32.371,
2008_3,barrichello,honda,12,1:32.944,1:32.508,
2008_3,glock,toyota,13,1:32.800,1:32.528,
2008_3,piquet_jr,renault,14,1:32.975,1:32.790,
2008_3,bourdais,toro_rosso,15,1:33.415,1:32.915,
2008_3,nakajima,williams,16,1:33.386,1:32.943,
2008_3,coulthard,red_bull,17,1:33.433,,
2008_3,fisichella,force_india,18,1:33.501,,
2008_3,vettel,toro_rosso,19,1:33.562,,
2008_3,sutil,force_india,20,1:33.845,,
2008_3,davidson,super_aguri,21,1:34.140,,
2008_3,sato,super_aguri,22,1:35.725,,
2008_4,raikkonen,ferrari,1,1:20.701,1:20.784,1:21.813
2008_4,alonso,renault,2,1:21.347,1:20.804,1:21.904
2008_4,massa,ferrari,3,1:21.528,1:20.584,1:22.058
2008_4,kubica,bmw_sauber,4,1:21.423,1:20.597,1:22.065
2008_4,hamilton,mclaren,5,1:21.366,1:20.825,1:22.096
2008_4,kovalainen,mclaren,6,1:21.430,1:20.817,1:22.231
2008_4,webber,red_bull,7,1:21.494,1:20.984,1:22.429
2008_4,trulli,toyota,8,1:21.158,1:20.907,1:22.529
2008_4,heidfeld,bmw_sauber,9,1:21.466,1:20.815,1:22.542
2008_4,piquet_jr,renault,10,1:21.409,1:20.894,1:22.699
2008_4,barrichello,honda,11,1:21.548,1:21.049,
2008_4,nakajima,williams,12,1:21.690,1:21.117,
2008_4,button,honda,13,1:21.757,1:21.211,
2008_4,glock,toyota,14,1:21.427,1:21.230,
2008_4,rosberg,williams,15,1:21.472,1:21.349,
2008_4,bourdais,toro_rosso,16,1:21.540,1:21.724,
2008_4,coulthard,red_bull,17,1:21.810,,
2008_4,vettel,toro_rosso,18,1:22.108,,
2008_4,fisichella,force_india,19,1:22.516,,
2008_4,sutil,force_india,20,1:23.224,,
2008_4,davidson,super_aguri,21,1:23.318,,
2008_4,sato,super_aguri,22,1:23.496,,
2008_5,massa,ferrari,1,1:25.994,1:26.192,1:27.617
2008_5,kovalainen,mclaren,2,1:26.736,1:26.290,1:27.808
2008_5,hamilton,mclaren,3,1:26.192,1:26.477,1:27.923
2008_5,raikkonen,ferrari,4,1:26.457,1:26.050,1:27.936
2008_5,kubica,bmw_sauber,5,1:26.761,1:26.129,1:28.390
2008_5,webber,red_bull,6,1:26.773,1:26.466,1:28.417
2008_5,alonso,renault,7,1:26.836,1:26.522,1:28.422
2008_5,trulli,toyota,8,1:26.695,1:26.822,1:28.836
2008_5,heidfeld,bmw_sauber,9,1:27.107,1:27.607,1:28.882
2008_5,coulthard,red_bull,10,1:26.939,1:26.520,1:29.959
2008_5,rosberg,williams,11,1:27.367,1:27.012,
2008_5,barrichello,honda,12,1:27.355,1:27.219,
2009_1,button,brawn,1,1:25.211,1:24.855,1:26.202
2009_1,barrichello,brawn,2,1:25.006,1:24.783,1:26.505
2009_1,vettel,red_bull,3,1:25.938,1:25.121,1:26.830
2009_1,kubica,bmw_sauber,4,1:25.922,1:25.152,1:26.914
2009_1,rosberg,williams,5,1:25.846,1:25.123,1:26.973
2009_1,glock,toyota,6,1:25.499,1:25.281,1:26.975
2009_1,massa,ferrari,7,1:25.844,1:25.319,1:27.033
2009_1,trulli,toyota,8,1:26.194,1:25.265,1:27.127
2009_1,raikkonen,ferrari,9,1:25.899,1:25.380,1:27.163
2009_1,webber,red_bull,10,1:25.427,1:25.241,1:27.246
2009_1,heidfeld,bmw_sauber,11,1:25.827,1:25.504,
2009_1,alonso,renault,12,1:26.026,1:25.605,
2009_1,nakajima,williams,13,1:26.074,1:25.607,
2009_1,kovalainen,mclaren,14,1:26.184,1:25.726,
2009_1,hamilton,mclaren,15,1:26.454,,
2009_1,buemi,toro_rosso,16,1:26.503,,
2009_1,piquet_jr,renault,17,1:26.598,,
2009_1,fisichella,force_india,18,1:26.677,,
2009_1,sutil,force_india,19,1:26.742,,
2009_1,bourdais,toro_rosso,20,1:26.964,,
2009_2,button,brawn,1,1:35.058,1:33.784,1:35.181
2009_2,trulli,toyota,2,1:34.745,1:33.990,1:35.273
2009_2,vettel,red_bull,3,1:34.935,1:34.276,1:35.518
2009_2,barrichello,brawn,4,1:34.681,1:34.387,1:35.651
2009_2,glock,toyota,5,1:34.907,1:34.258,1:35.690
2009_2,rosberg,williams,6,1:35.083,1:34.547,1:35.750
2009_2,webber,red_bull,7,1:35.027,1:34.222,1:35.797
2009_2,kubica,bmw_sauber,8,1:35.166,1:34.562,1:36.106
2009_2,raikkonen,ferrari,9,1:35.476,1:34.456,1:36.170
2009_2,alonso,renault,10,1:35.260,1:34.706,1:37.659
2009_2,heidfeld,bmw_sauber,11,1:35.110,1:34.769,
2009_2,nakajima,williams,12,1:35.341,1:34.788,
2009_2,hamilton,mclaren,13,1:35.280,1:34.905,
2009_2,kovalainen,mclaren,14,1:35.023,1:34.924,
2009_2,bourdais,toro_rosso,15,1:35.507,1:35.431,
2009_2,massa,ferrari,16,1:35.642,,
2009_2,piquet_jr,renault,17,1:35.708,,
2009_2,fisichella,force_india,18,1:35.908,,
2009_2,sutil,force_india,19,1:35.951,,
2009_2,buemi,toro_rosso,20,1:36.107,,
2009_3,vettel,red_bull,1,1:36.565,1:35.130,1:36.184
2009_3,alonso,renault,2,1:36.443,1:35.803,1:36.381
2009_3,webber,red_bull,3,1:35.751,1:35.173,1:36.466
2009_3,barrichello,brawn,4,1:35.701,1:35.503,1:36.493
2009_3,button,brawn,5,1:35.533,1:35.556,1:36.532
2009_3,trulli,toyota,6,1:36.308,1:35.645,1:36.835
2009_3,rosberg,williams,7,1:35.941,1:35.809,1:37.397
2009_3,raikkonen,ferrari,8,1:36.137,1:35.856,1:38.089
2009_3,hamilton,mclaren,9,1:35.776,1:35.740,1:38.595
2009_3,buemi,toro_rosso,10,1:36.284,1:35.965,1:39.321
2009_3,heidfeld,bmw_sauber,11,1:36.525,1:35.975,
2009_3,kovalainen,mclaren,12,1:36.646,1:36.032,
2009_3,massa,ferrari,13,1:36.178,1:36.033,
2009_3,glock,toyota,14,1:36.364,1:36.066,
2009_3,nakajima,williams,15,1:36.673,1:36.193,
2009_3,bourdais,toro_rosso,16,1:36.906,,
2009_3,piquet_jr,renault,17,1:36.908,,
2009_3,kubica,bmw_sauber,18,1:36.966,,
2009_3,sutil,force_india,19,1:37.669,,
2009_3,fisichella,force_india,20,1:37.672,,
2009_4,trulli,toyota,1,1:32.799,1:32.671,1:33.431
2009_4,glock,toyota,2,1:33.165,1:32.613,1:33.712
2009_4,vettel,red_bull,3,1:32.680,1:32.474,1:34.015
2009_4,button,brawn,4,1:32.978,1:32.842,1:34.044
2009_4,hamilton,mclaren,5,1:32.851,1:32.877,1:34.196
2009_4,barrichello,brawn,6,1:33.116,1:32.842,1:34.239
2009_4,alonso,renault,7,1:33.627,1:32.860,1:34.578
2009_4,massa,ferrari,8,1:33.297,1:33.014,1:34.818
2009_4,rosberg,williams,9,1:33.672,1:33.166,1:35.134
2009_4,raikkonen,ferrari,10,1:33.117,1:32.827,1:35.380
2009_4,kovalainen,mclaren,11,1:33.479,1:33.242,
2009_4,nakajima,williams,12,1:33.221,1:33.348,
2009_4,kubica,bmw_sauber,13,1:33.495,1:33.487,
2009_4,heidfeld,bmw_sauber,14,1:33.377,1:33.562,
2009_4,piquet_jr,renault,15,1:33.608,1:33.941,
2009_4,sutil,force_india,16,1:33.722,,
2009_4,buemi,toro_rosso,17,1:33.753,,
2009_4,fisichella,force_india,18,1:33.910,,
2009_4,webber,red_bull,19,1:34.038,,
2009_4,bourdais,toro_rosso,20,1:34.159,,
2009_5,button,brawn,1,1:20.707,1:20.192,1:20.527
2009_5,vettel,red_bull,2,1:20.715,1:20.220,1:20.660
2009_5,barrichello,brawn,3,1:20.808,1:19.954,1:20.762
2009_5,massa,ferrari,4,1:20.484,1:20.149,1:20.934
2009_5,webber,red_bull,5,1:20.689,1:20.007,1:21.049
2009_5,glock,toyota,6,1:20.877,1:20.107,1:21.247
2009_5,trulli,toyota,7,1:21.189,1:20.420,1:21.254
2009_5,alonso,renault,8,1:21.186,1:20.509,1:21.392
2009_5,rosberg,williams,9,1:20.745,1:20.256,1:22.558
2009_5,kubica,bmw_sauber,10,1:20.931,1:20.408,1:22.685
2009_5,nakajima,williams,11,1:20.818,1:20.531,
2009_5,piquet_jr,renault,12,1:21.128,1:20.604,
2009_5,heidfeld,bmw_sauber,13,1:21.095,1:20.676,
2009_5,hamilton,mclaren,14,1:20.991,1:20.805,
2009_5,buemi,toro_rosso,15,1:21.033,1:21.067,
2009_5,raikkonen,ferrari,16,1:21.291,,
2009_5,bourdais,toro_rosso,17,1:21.300,,
2009_5,kovalainen,mclaren,18,1:21.675,,
2009_5,sutil,force_india,19,1:21.742,,
2009_5,fisichella,force_india,20,1:22.204,,
2010_1,vettel,red_bull,1,1:55.029,1:53.883,1:54.101
2010_1,massa,ferrari,2,1:55.313,1:54.331,1:54.242
2010_1,alonso,ferrari,3,1:54.612,1:54.172,1:54.608
2010_1,hamilton,mclaren,4,1:55.341,1:54.707,1:55.217
2010_1,rosberg,mercedes,5,1:55.463,1:54.682,1:55.241
2010_1,webber,red_bull,6,1:55.298,1:54.318,1:55.284
2010_1,michael_schumacher,mercedes,7,1:55.593,1:55.105,1:55.524
2010_1,button,mclaren,8,1:55.715,1:55.168,1:55.672
2010_1,kubica,renault,9,1:55.511,1:54.963,1:55.885
2010_1,sutil,force_india,10,1:55.213,1:54.996,1:56.309
2010_1,barrichello,williams,11,1:55.969,1:55.330,
2010_1,liuzzi,force_india,12,1:55.628,1:55.623,
2010_1,hulkenberg,williams,13,1:56.375,1:55.857,
2010_1,rosa,sauber,14,1:56.428,1:56.237,
2010_1,buemi,toro_rosso,15,1:56.189,1:56.265,
2010_1,kobayashi,sauber,16,1:56.541,1:56.270,
2010_1,petrov,renault,17,1:56.167,1:56.619,
2010_1,alguersuari,toro_rosso,18,1:57.071,,
2010_1,glock,virgin,19,1:59.728,,
2010_1,trulli,lotus_racing,20,1:59.852,,
2010_1,kovalainen,lotus_racing,21,2:00.313,,
2010_1,grassi,virgin,22,2:00.587,,
2010_1,bruno_senna,hrt,23,2:03.204,,
2010_1,chandhok,hrt,24,2:04.904,,
2010_2,vettel,red_bull,1,1:24.774,1:24.096,1:23.919
2010_2,webber,red_bull,2,1:25.286,1:24.276,1:24.035
2010_2,alonso,ferrari,3,1:25.082,1:24.335,1:24.111
2010_2,button,mclaren,4,1:24.897,1:24.531,1:24.675
2010_2,massa,ferrari,5,1:25.548,1:25.010,1:24.837
2010_2,rosberg,mercedes,6,1:24.788,1:24.788,1:24.884
2010_2,michael_schumacher,mercedes,7,1:25.351,1:24.871,1:24.927
2010_2,barrichello,williams,8,1:25.702,1:25.085,1:25.217
2010_2,kubica,renault,9,1:25.588,1:25.122,1:25.372
2010_2,sutil,force_india,10,1:25.504,1:25.046,1:26.036
2010_2,hamilton,mclaren,11,1:25.046,1:25.184,
2010_2,buemi,toro_rosso,12,1:26.061,1:25.638,
2010_2,liuzzi,force_india,13,1:26.170,1:25.743,
2010_2,rosa,sauber,14,1:26.089,1:25.747,
2010_2,hulkenberg,williams,15,1:25.866,1:25.748,
2010_2,kobayashi,sauber,16,1:26.251,1:25.777,
2010_2,alguersuari,toro_rosso,17,1:26.095,1:26.089,
2010_2,petrov,renault,18,1:26.471,,
2010_2,kovalainen,lotus_racing,19,1:28.797,,
2010_2,trulli,lotus_racing,20,1:29.111,,
2010_2,glock,virgin,21,1:29.592,,
2010_2,grassi,virgin,22,1:30.185,,
2010_2,bruno_senna,hrt,23,1:30.526,,
2010_2,chandhok,hrt,24,1:30.613,,
2010_3,webber,red_bull,1,1:51.886,1:48.210,1:49.327
2010_3,rosberg,mercedes,2,1:52.560,1:47.417,1:50.673
2010_3,vettel,red_bull,3,1:47.632,1:46.828,1:50.789
2010_3,sutil,force_india,4,1:49.479,1:47.085,1:50.914
2010_3,hulkenberg,williams,5,1:49.664,1:47.346,1:51.001
2010_3,kubica,renault,6,1:46.283,1:46.951,1:51.051
2010_3,barrichello,williams,7,1:50.301,1:48.371,1:51.511
2010_3,michael_schumacher,mercedes,8,1:52.239,1:48.400,1:51.717
2010_3,kobayashi,sauber,9,1:48.467,1:47.792,1:51.767
2010_3,liuzzi,force_india,10,1:49.922,1:48.238,1:52.254
2010_3,petrov,renault,11,1:47.952,1:48.760,
2010_3,rosa,sauber,12,1:47.153,1:48.771,
2010_3,buemi,toro_rosso,13,1:48.945,1:49.207,
2010_3,alguersuari,toro_rosso,14,1:48.655,1:49.464,
2010_3,kovalainen,lotus_racing,15,1:52.875,1:52.270,
2010_3,glock,virgin,16,1:52.398,1:52.520,
2010_3,button,mclaren,17,1:52.211,,
2010_3,trulli,lotus_racing,18,1:52.884,,
2010_3,alonso,ferrari,19,1:53.044,,
2010_3,hamilton,mclaren,20,1:53.050,,
2010_3,massa,ferrari,21,1:53.283,,
2010_3,chandhok,hrt,22,1:56.299,,
2010_3,bruno_senna,hrt,23,1:57.269,,
2010_3,grassi,virgin,24,1:59.977,,
2010_4,vettel,red_bull,1,1:36.317,1:35.280,1:34.558
2010_4,webber,red_bull,2,1:35.978,1:35.100,1:34.808
2010_4,alonso,ferrari,3,1:35.987,1:35.235,1:34.913
2010_4,rosberg,mercedes,4,1:35.952,1:35.134,1:34.923
2010_4,button,mclaren,5,1:36.122,1:35.443,1:34.979
2010_4,hamilton,mclaren,6,1:35.641,1:34.928,1:35.034
2010_4,massa,ferrari,7,1:36.076,1:35.290,1:35.180
2010_4,kubica,renault,8,1:36.348,1:35.550,1:35.364
2010_4,michael_schumacher,mercedes,9,1:36.484,1:35.715,1:35.646
2010_4,sutil,force_india,10,1:36.671,1:35.665,1:35.963
2010_4,barrichello,williams,11,1:36.664,1:35.748,
2010_4,alguersuari,toro_rosso,12,1:36.618,1:36.047,
2010_4,buemi,toro_rosso,13,1:36.793,1:36.149,
2010_4,petrov,renault,14,1:37.031,1:36.311,
2010_4,kobayashi,sauber,15,1:37.044,1:36.422,
2010_4,hulkenberg,williams,16,1:37.049,1:36.647,
2010_4,rosa,sauber,17,1:37.050,1:37.020,
2010_4,liuzzi,force_india,18,1:37.161,,
2010_4,glock,virgin,19,1:39.278,,
2010_4,trulli,lotus_racing,20,1:39.399,,
2010_4,kovalainen,lotus_racing,21,1:39.520,,
2010_4,grassi,virgin,22,1:39.783,,
2010_4,bruno_senna,hrt,23,1:40.469,,
2010_4,chandhok,hrt,24,1:40.578,,
2010_5,webber,red_bull,1,1:21.412,1:20.655,1:19.995
2010_5,vettel,red_bull,2,1:21.680,1:20.772,1:20.101
2010_5,hamilton,mclaren,3,1:21.723,1:21.415,1:20.829
2010_5,alonso,ferrari,4,1:21.957,1:21.549,1:20.937
2011_1,vettel,red_bull,1,1:25.296,1:24.090,1:23.529
2011_1,hamilton,mclaren,2,1:25.384,1:24.595,1:24.307
2011_1,webber,red_bull,3,1:25.900,1:24.658,1:24.395
2011_1,button,mclaren,4,1:25.886,1:24.957,1:24.779
2011_1,alonso,ferrari,5,1:25.707,1:25.242,1:24.974
2011_1,petrov,renault,6,1:25.543,1:25.582,1:25.247
2011_1,rosberg,mercedes,7,1:25.856,1:25.606,1:25.421
2011_1,massa,ferrari,8,1:26.031,1:25.611,1:25.599
2011_1,kobayashi,sauber,9,1:25.717,1:25.405,1:25.626
2011_1,buemi,toro_rosso,10,1:26.232,1:25.882,1:27.066
2011_1,michael_schumacher,mercedes,11,1:25.962,1:25.971,
2011_1,alguersuari,toro_rosso,12,1:26.620,1:26.103,
2011_1,perez,sauber,13,1:25.812,1:26.108,
2011_1,resta,force_india,14,1:27.222,1:26.739,
2011_1,maldonado,williams,15,1:26.298,1:26.768,
2011_1,sutil,force_india,16,1:26.245,1:31.407,
2011_1,barrichello,williams,17,1:26.270,,
2011_1,heidfeld,renault,18,1:27.239,,
2011_1,kovalainen,lotus_racing,19,1:29.254,,
2011_1,trulli,lotus_racing,20,1:29.342,,
2011_1,glock,virgin,21,1:29.858,,
2011_1,ambrosio,virgin,22,1:30.822,,
2011_1,liuzzi,hrt,23,1:32.978,,
2011_1,karthikeyan,hrt,24,1:34.293,,
2011_2,vettel,red_bull,1,1:37.468,1:35.934,1:34.870
2011_2,hamilton,mclaren,2,1:36.861,1:35.852,1:34.974
2011_2,webber,red_bull,3,1:37.924,1:36.080,1:35.179
2011_2,button,mclaren,4,1:37.033,1:35.569,1:35.200
2011_2,alonso,ferrari,5,1:36.897,1:36.320,1:35.802
2011_2,heidfeld,renault,6,1:37.224,1:36.811,1:36.124
2011_2,massa,ferrari,7,1:36.744,1:36.557,1:36.251
2011_2,petrov,renault,8,1:37.210,1:36.642,1:36.324
2011_2,rosberg,mercedes,9,1:37.316,1:36.388,1:36.809
2011_2,kobayashi,sauber,10,1:36.994,1:36.691,1:36.820
2011_2,michael_schumacher,mercedes,11,1:36.904,1:37.035,
2011_2,buemi,toro_rosso,12,1:37.693,1:37.160,
2011_2,alguersuari,toro_rosso,13,1:37.677,1:37.347,
2011_2,resta,force_india,14,1:38.045,1:37.370,
2011_2,barrichello,williams,15,1:38.163,1:37.496,
2011_2,perez,sauber,16,1:37.759,1:37.528,
2011_2,sutil,force_india,17,1:37.693,1:37.593,
2011_2,maldonado,williams,18,1:38.276,,
2011_2,kovalainen,lotus_racing,19,1:38.645,,
2011_2,trulli,lotus_racing,20,1:38.791,,
2011_2,glock,virgin,21,1:40.648,,
2011_2,ambrosio,virgin,22,1:41.001,,
2011_2,liuzzi,hrt,23,1:41.549,,
2011_2,karthikeyan,hrt,24,1:42.574,,
2011_3,vettel,red_bull,1,1:35.674,1:34.776,1:33.706
2011_3,button,mclaren,2,1:35.924,1:34.662,1:34.421
2011_3,hamilton,mclaren,3,1:36.091,1:34.486,1:34.463
2011_3,rosberg,mercedes,4,1:35.272,1:35.850,1:34.670
2011_3,alonso,ferrari,5,1:35.389,1:35.165,1:35.119
2011_3,massa,ferrari,6,1:35.478,1:35.437,1:35.145
2011_3,alguersuari,toro_rosso,7,1:36.133,1:35.563,1:36.158
2011_3,resta,force_india,8,1:35.702,1:35.858,1:36.190
2011_3,buemi,toro_rosso,9,1:36.110,1:35.500,1:36.203
2011_3,petrov,renault,10,1:35.370,1:35.149,
2011_3,sutil,force_india,11,1:36.092,1:35.874,
2011_3,perez,sauber,12,1:36.046,1:36.053,
2011_3,kobayashi,sauber,13,1:36.147,1:36.236,
2011_3,michael_schumacher,mercedes,14,1:35.508,1:36.457,
2011_3,barrichello,williams,15,1:35.911,1:36.465,
2011_3,heidfeld,renault,16,1:35.910,1:36.611,
2011_3,maldonado,williams,17,1:36.121,1:36.956,
2011_3,webber,red_bull,18,1:36.468,,
2011_3,kovalainen,lotus_racing,19,1:37.894,,
2011_3,trulli,lotus_racing,20,1:38.318,,
2011_3,ambrosio,virgin,21,1:39.119,,
